x	y	cluster	words
-11.832212	-44.19485	10	reasons
-0.47388765	9.574552	0	26
-13.723606	-15.598788	2	heavy-looking
48.153736	30.601946	18	Sunday
-9.628316	-28.60111	2	space
21.121954	11.368781	12	admiring
28.204884	37.75134	19	conversible
-10.314304	-37.129745	12	disclaimed
34.345257	11.227289	2	glass
-32.235603	-49.396366	12	petulance
-2.6204412	-1.9695532	12	gloom
-27.613203	-42.01384	19	gossiping
9.081497	-16.337694	19	practising
41.51102	30.439234	10	lucky
49.6083	12.917382	2	watch
20.06658	24.40863	12	oftener
13.009561	-3.183006	0	directed
29.395458	-1.3819693	10	suspicion
9.269493	6.040393	18	United
-8.00859	-9.645573	9	was
33.195248	15.500685	10	lottery
26.817698	27.5642	18	Lord
-40.56999	24.0961	19	lend
-44.926815	-28.641031	12	labour
36.135834	39.49526	19	Stone
-20.052973	-48.34997	18	enter
-41.272816	21.683044	19	_surprised_
13.390133	18.563517	10	Vanilla
15.479922	0.43877125	2	patron
-15.389788	-53.732433	0	possibly
37.567394	6.596898	2	insulting
6.933004	-28.221891	2	deletions
-52.25877	1.7516377	3	told
38.16623	26.84344	0	neighbours
1.6231126	-7.730892	12	_such_
-43.23482	23.822216	10	bidding
-15.253274	51.009136	19	replete
-39.68857	24.08611	4	all
16.072052	27.610773	10	distant
38.370983	22.536015	12	Ramsgate
-52.476902	-27.286552	0	rising
-24.10413	44.33879	14	chose
-14.177522	-47.665325	10	evidently
-43.364933	19.291193	0	discovery
36.68681	14.555935	2	shew
-21.193274	-44.6029	14	chiefly
-20.579462	-43.56409	19	_Their_
-19.468742	-45.92211	18	evil
-48.310818	10.01645	2	regimentals
-50.327084	4.2568073	12	modest
17.779243	2.6782203	12	_is_
19.293663	14.153683	1	Collins
5.0805387	11.354826	2	fight
-48.10302	-22.730804	19	distracted
21.312477	33.59048	2	unaffectedly
38.754875	15.633067	2	fluctuating
-20.629364	-44.19083	10	Anne
-6.1304803	55.570797	19	exquisite
48.17124	5.065566	14	Not
-40.839333	-34.60309	19	good-naturedly
-21.058784	-44.663204	9	in
8.836009	-7.0741196	12	intrude
41.59824	40.096596	18	volunteers
48.91013	18.180426	12	Ah
30.377207	-1.148511	10	pompous
-5.6250234	-37.075405	19	colds
4.0218277	-0.82372797	12	atone
17.143345	3.2722785	2	circumspection
25.127363	37.356155	12	humbled
16.551441	5.1363235	0	impropriety
-18.128962	-33.093754	15	do
7.3646913	-10.439782	19	guilty
-7.682943	-29.601511	6	place
5.9983654	5.6535993	2	forlorn
-50.34205	0.93421495	0	persuasion
31.176779	25.748251	12	However
4.576572	2.361395	19	overcoming
11.662059	6.9183908	8	nature
30.497244	21.890211	2	walker
-41.852333	-26.41851	17	former
4.155079	-36.723392	10	declaration
-9.887808	-13.216888	19	pull
-28.790237	-36.089054	12	playful
-51.032993	-8.790754	2	smoothly
-4.5934143	-6.209898	2	horseback
-39.15876	26.776003	19	Sarah
23.245665	-6.0235624	2	vanished
-30.531782	-49.866558	12	drawing
-4.0949154	-29.319805	19	_meant_
38.787987	13.914537	2	Other
-5.0948853	-8.481497	14	generally
3.8325808	-7.3657956	12	unimportant
51.59025	14.748689	19	nearness
-2.459851	5.8068376	19	expences
-3.083319	-10.5706005	2	covies
39.999752	23.867794	0	NO
-24.450466	45.290756	12	_Monday
-42.90311	-34.471397	3	things
-55.330734	-10.834185	18	powers
-40.1671	27.020096	19	persisting
6.767495	-5.783009	19	consistency
1.0204606	9.047721	15	not
-11.163545	59.381123	10	steps
31.773457	36.708626	19	amounting
-6.367078	-6.990644	2	hearth
34.73066	31.210037	2	rector
37.767864	42.01623	12	sink
-29.835255	36.53132	19	affable
9.622053	-16.352423	12	discomposure
10.70842	21.22087	18	joy
-54.11155	-14.834489	2	dignified
-36.22896	31.986223	2	ward
-3.1172154	-22.919031	2	condition
-9.884544	53.76577	12	somewhere
-51.531925	-8.166775	4	most
16.122055	-22.338385	19	exceed
-47.450512	-22.400358	2	fortunes
-4.4502687	-32.330544	8	pain
-45.901264	-22.549831	10	_their_
-26.002218	-45.63374	12	performer
-28.342592	-43.221508	19	indicating
-12.252184	-23.452875	14	drove
-43.636772	22.563211	19	Philips
-26.412617	-38.953472	12	grown-up
-17.779703	-35.62508	10	hospitality
6.5577374	23.03248	19	concealing
40.341125	10.748357	10	EVEN
4.9945235	-29.99274	2	restrain
-12.642227	49.253567	19	stamp
-23.517664	-49.864883	0	One
49.549313	28.334608	19	disposing
1.977212	-5.904468	19	grossest
3.2267582	15.145158	14	kept
-40.556747	23.885756	2	14
-6.2259264	-7.7319393	19	lustre
-0.5122191	-31.86042	12	rejecting
-4.750405	-16.144094	14	hoped
-49.012413	1.1864693	2	pitiable
-9.686082	-23.599916	12	birth
-50.8201	-13.697425	19	influenced
-1.1383057	18.581497	19	train
-52.315823	-4.7323804	19	richly
7.69402	-21.489056	10	St
-43.565098	-23.855108	2	unsubdued
16.576496	-5.92342	19	_dined_
-36.855484	-36.20522	2	imperfectly
34.642754	41.334995	2	Engaged
23.324438	0.8110698	2	vice
24.903948	12.518765	0	subjects
2.1970017	3.3992834	10	improved
15.249815	33.98017	2	angelic
-41.98659	-37.117638	2	lowness
-1.5562502	-15.335703	2	custom
32.846	34.720238	2	sensations
31.920265	21.921534	12	trusting
24.626814	3.84092	19	overflowing
-24.575787	-48.042797	2	superlatively
-51.3385	-24.919113	2	resolve
-53.40109	-1.8078104	10	presence
-51.521973	-9.716016	8	late
13.79051	17.836464	8	delightful
42.98014	14.659269	12	whispering
35.256847	15.5132065	19	implicit
40.044525	18.50993	10	materially
6.889092	-0.7421709	2	varieties
-6.287551	55.891434	2	sufferer
-35.789856	28.20096	10	carry
-22.230291	-42.650524	2	arranges
-1.4693519	-5.3883233	12	sentinel
-20.630655	-48.640373	12	replace
12.545761	-23.466162	12	ring
4.12007	-29.016905	0	objection
-23.023249	44.95042	19	northward
-2.3762717	-7.070308	19	examination
21.756937	3.51193	10	succeeded
-11.06083	-43.2734	10	affectation
0.8297069	-9.714296	0	From
23.321526	35.32041	10	objects
31.37812	12.875184	0	describe
-48.25826	13.913004	2	15_th
31.741137	19.780582	2	dinners
54.82383	28.10586	12	scold
-6.6403437	-25.240517	2	judgment
40.372322	10.596684	12	stout
41.823643	0.6838807	12	Thursday
38.987873	14.780826	10	MAY
3.8484185	-21.032251	2	out_
12.389883	-3.0088232	12	injured
-45.137146	-33.34856	10	donate
-20.879984	-52.865417	10	independence
53.51492	30.548052	19	mechanically
-3.43244	-19.938932	12	kindred
-52.313457	-5.59031	19	implies
-43.441418	-41.754005	19	wiser
-16.507391	-38.31766	19	travelled
-16.189266	49.904556	8	lost
25.101469	-4.403691	19	shrink
8.308643	-26.938898	2	perfections
46.100033	38.4424	2	contrariety
4.817903	-26.737598	2	respectable-looking
25.405977	26.156738	10	settle
41.228558	34.50614	19	_being
54.62485	22.245783	2	53
-53.783596	-19.680605	14	arrival
31.845703	31.448477	10	explain
17.299461	35.907322	10	getting
30.837368	16.79759	19	devote
24.898283	1.790941	19	lock
-4.4031997	-36.00905	12	uncles
14.625959	12.37041	12	conceit
24.539228	22.935951	12	exerted
-3.8595006	0.8449452	12	shocked
-2.1752458	-40.74965	19	Fordyce
-19.85975	-46.311996	2	haunch
7.5253143	12.588675	2	inexhaustible
-34.79092	33.926506	14	bringing
2.769548	11.653419	2	demean
38.483013	35.39404	19	Interested
3.181994	-38.24598	2	darting
-14.292032	48.49735	17	electronic
3.3818824	26.440636	8	master
36.93008	34.36777	12	five-and-twenty
-18.038673	45.453148	2	parasol
46.84889	28.414425	19	_conditionally_
-40.61842	-32.8053	18	gained
9.16476	13.779526	18	domestic
-34.43199	-35.538105	0	BREACH
-52.562935	-25.45876	17	coming
10.372577	-7.361518	18	struck
30.801205	38.69943	19	hanging
50.45589	27.26772	3	officers
27.670776	6.9143734	2	disclaimers
10.202537	4.4471855	3	different
-5.681448	-30.981009	19	finishing
31.75944	-1.0009412	10	accomplishment
-8.841068	-46.97255	19	spasms
3.259575	-26.550434	2	meanest
-9.273936	-12.156576	2	seeming
-11.738839	-50.00582	2	practically
-36.989292	-30.503778	0	to-day
15.904475	-5.760328	19	learning
2.6979094	-12.138911	12	acceptance
-6.73854	-25.35495	10	Everything
-11.130019	-38.202217	19	gloried
30.109297	14.648863	19	dictating
39.369946	33.766933	19	sanguine
-6.3718176	-26.598845	12	incredulous
15.88819	2.5278308	10	grove
-47.004807	-33.44183	16	letter
-16.45093	-39.33387	10	disgust
-5.656211	55.73498	3	society
17.708704	-10.624533	12	ordinary
11.007359	-8.997056	12	stiles
-20.458578	-46.01256	10	Does
-49.2069	-25.230982	2	rushed
42.92763	25.849825	19	seize
-48.775288	-23.5304	12	27
-34.006584	-38.03141	2	unfavourably
7.265254	-1.0395652	2	tricks
18.443676	-0.004380521	8	praise
21.974237	0.5253894	10	pity
-47.442078	0.22195713	7	if
16.758581	4.3183093	18	reserve
-38.247326	26.027004	19	procuring
26.65126	-6.7010703	19	mounting
11.312366	9.417124	19	forwarding
-43.515823	23.593369	19	shewed
25.313797	-9.086352	19	extinguished
-9.803013	-28.141912	2	actuated
7.2351637	-29.74022	19	uproar
-45.499393	11.124489	14	principal
10.556598	14.34657	2	10
10.405895	-28.074879	0	pointing
-6.013431	-27.428959	12	unconcern
34.247948	10.957788	0	distressed
-23.997288	-48.85833	19	Find
-13.917419	49.56607	12	dignity
-52.185	-23.770376	0	honoured
-9.505008	-29.828444	10	assembled
30.69422	6.9045377	8	mention
12.439604	25.7386	0	patience
36.67435	-4.735915	19	Twice
1.1688542	18.237553	12	toward
-52.41656	-8.9652195	9	s
-21.12123	-38.22988	19	_here_
-16.327448	-40.21216	19	rang
-21.98168	-54.1656	14	sorry
31.056416	-4.643889	2	minuteness
-5.189693	-28.448885	10	unpardonable
28.44236	9.356077	2	rapture
10.977904	-1.899236	4	there
-29.007635	39.807686	12	occupy
-10.425636	52.198383	0	formerly
-6.466052	-5.0601015	12	walks
23.955473	22.60164	19	constitute
-1.7455692	-35.37568	16	Her
27.908234	17.01613	18	idle
-36.566307	-32.435337	14	curiosity
-32.341507	30.309553	19	accounted
35.990715	22.506832	19	availed
3.4189098	10.739193	2	relieve
28.664034	-7.751587	19	infatuation
34.31514	-6.6232023	19	fidgety
-26.988247	-42.97632	2	4557
8.511569	3.4612658	2	guided
-19.757858	42.41284	19	firmness
-49.002827	-28.86579	2	feathers
-7.7304244	-28.703129	12	forgot
-36.5944	-44.621426	2	portrait
19.475285	1.196686	2	subsisting
37.20021	36.768803	12	familiarly
-0.6249136	-21.751072	12	hurrying
50.304256	21.366293	2	holding
37.88453	15.651547	2	gain
-42.320633	21.452448	19	_feel_
33.445667	34.136566	16	daughter
42.81447	18.374823	19	perusing
-42.24653	-39.712494	2	criticisms
30.014885	8.427248	19	mien
-8.66025	-32.831505	19	incurred
43.13568	31.332695	14	frequent
-17.279373	-40.81285	10	reduced
54.0438	30.100655	12	MERCHANTIBILITY
-37.757458	-42.8685	2	complied
-40.300076	18.110012	2	widely
-8.05023	-8.946805	8	spent
-9.515224	-50.111065	2	_yours_
11.417215	-22.04284	2	mud
40.279778	36.74612	3	hours
-39.89318	27.723839	2	reanimated
-6.5393324	-41.471558	18	unlucky
-41.32687	-34.51935	3	point
45.811554	26.011112	0	cost
-6.9922495	56.2589	2	Certain
-30.43659	-37.079693	2	_anybody
16.67661	1.7053694	19	complaining
1.3920075	-41.045315	2	possessing
-48.236027	-17.34674	2	arguing
-5.9156675	-36.44804	19	laudable
5.419615	-35.3941	6	next
16.919485	-20.594427	14	alarm
21.063257	-12.343867	2	careless
11.616786	-14.089174	2	willingness
-2.9538283	-13.068699	18	watching
15.3879	9.79544	2	reappear
-46.21257	-18.919325	0	assurances
-8.583624	-13.761286	0	introduction
-35.374214	-45.348877	2	retrospections
-21.84742	-49.66512	12	bed
16.652643	3.9791708	2	lesson
-39.096317	-29.952671	2	misrepresentation
1.790718	-1.0736133	19	maiden
-50.975037	-29.01703	2	chagrin
37.98566	33.103157	8	hand
-19.35051	45.684853	19	sedate
1.1108721	-43.546585	6	passed
-8.541547	56.45019	10	repeat
7.4774857	-25.610434	2	dirt
-46.452328	15.477587	2	perturbed
-49.254944	-4.5934067	0	Bennets
12.840339	18.950321	10	listen
-10.789389	-11.024625	18	owner
20.820868	8.263501	2	synonymous
5.5450706	3.6342552	19	disclosed
18.856743	-5.3385043	18	due
30.348417	26.671152	2	notifies
-49.09741	-13.173165	19	well-informed
-10.045882	58.219654	2	self
11.533123	1.6941571	19	eccentric
-29.75435	38.307648	10	flow
-46.233616	-21.014214	10	solemn
-43.534958	-38.21499	10	shocking
-19.11455	-37.126633	12	loud
-54.539177	-8.392275	19	Already
20.308268	-12.926054	12	rid
-15.634938	-44.753864	2	tastes
-50.972557	-4.6004076	18	painful
42.637592	9.038203	14	meeting
-37.362663	-40.64702	12	_had_
12.507816	8.095939	19	Consider
-1.2718196	-0.1331854	10	meanwhile
-45.210175	-21.851055	10	ill-humour
2.3851655	-34.550785	18	youngest
18.701092	32.566814	10	door-bell
20.169195	35.995903	19	speediest
39.783276	27.251638	10	delayed
28.879765	22.242794	19	friendlier
15.108052	-4.3450108	2	Great
-44.84665	-32.264606	10	UT
-5.250804	-18.983526	2	possibilities
13.471342	22.26455	7	But
11.899232	19.273018	17	afterwards
54.47521	28.892035	2	references
41.886276	37.287247	19	Harringtons
24.275148	39.281876	12	involuntarily
-24.945423	41.673363	19	plate
21.31265	16.719498	16	feelings
-38.09411	-36.09768	2	_could_
-39.197426	-46.47904	19	studier
11.918389	10.318338	0	refund
-26.778131	-48.700226	2	humoured
20.078999	30.662647	12	acting
-42.208344	26.09694	12	allusions
34.72389	33.723465	10	direct
-1.6776686	-30.315565	2	corroboration
-8.914181	-27.400646	19	mortifies
13.818796	-5.691914	19	IRS
-7.8594337	54.577957	18	rendered
-46.358585	18.222832	10	seat
29.771212	-2.6890302	19	confide
34.76712	3.351332	19	participation
17.10863	30.874407	19	serviceable
-51.067776	-21.006006	0	An
-24.105734	-38.07977	2	project
-8.392315	-19.83077	18	compliments
-36.62554	-43.295578	19	Exceed
-20.656292	-44.396034	2	embracing
5.788234	-32.374485	10	affairs
40.38303	22.519808	12	satin
-2.7732906	-42.3803	0	declined
-4.720752	9.475367	18	excuse
-4.289364	-21.23337	2	needlessly
-32.044666	-45.703396	2	_be_
-47.723824	-36.566624	12	camp
-38.0362	25.579008	2	Nobody
-46.033897	7.0935516	2	imaginable
-19.824974	-51.974068	2	prevailing
-3.1035771	-24.996515	12	impartial
20.663027	-5.1188025	10	growing
26.86653	7.9015284	3	likely
-49.634014	-14.531076	19	heighten
8.835481	-19.090944	0	happily
-3.1426477	-22.111275	2	bracelets
40.816174	6.115116	19	amazing
22.41989	28.619566	10	wisest
-3.0998254	-28.283066	16	felt
-50.958393	-27.725882	14	constant
-27.60292	-44.366196	2	awaited
29.248089	35.535797	11	Jane
-8.443038	-42.18277	2	obeisance
2.6834702	16.553417	19	Thoughtlessness
-11.431378	-9.113422	18	believing
-41.36665	-39.684757	2	parental
17.096409	-6.4563456	10	sarcastic
-0.64526534	-27.536945	18	Very
10.0958185	20.274271	12	dutifully
-48.11204	-23.97664	19	heiress
19.429113	-5.7798896	19	provocations
-4.4309998	55.376114	12	objectionable
-49.228054	-27.293386	19	infliction
15.958637	-24.701231	2	posterity
44.17394	28.2701	16	these
22.308659	-8.524231	12	void
-38.894123	25.795353	12	obsolete
44.513428	24.652899	2	separates
-29.653332	-43.309013	10	hasty
-17.24107	49.350063	2	writes
-28.44791	33.461117	19	a-shooting
-7.5387554	-46.29853	19	envy
30.090145	27.993162	12	undo
-54.62602	-12.469196	19	vow
45.703106	21.438143	8	hearing
14.2767105	-0.122969076	10	recover
36.42606	6.7832556	2	haunt
0.4719056	-14.966788	19	untidy
34.43272	26.043749	2	eminence
1.3311917	-3.5346158	14	opening
35.417873	8.370567	0	welcomed
-16.848886	-36.33741	2	acquiescence
39.06018	40.059162	12	23
-7.7186866	-3.0891707	12	Gardiners
-38.267883	-39.252563	19	forfeited
14.592742	16.020454	3	Hertfordshire
5.2661023	-4.379118	2	wearisome
-50.364384	1.4154325	18	advice
-11.778413	50.444653	19	etiquette
-40.581375	-40.545425	1	where
47.485683	19.863718	12	collecting
6.1793466	9.799804	8	absolutely
-50.478386	-28.872396	2	interpose
-12.671819	49.37507	19	picture-gallery
-16.288025	49.771103	19	celerity
-48.23851	-31.204252	0	keeping
7.301618	-26.794365	2	petrified
28.737305	16.393156	10	_That_
-43.48027	-31.832312	10	stronger
14.949898	-6.036922	19	disapprove
31.270699	1.1105125	0	utter
30.636406	13.204421	2	jot
-41.272995	-42.83621	19	permit
-9.349256	-21.446783	2	ablution
-9.620205	-8.497592	18	highest
-16.458076	-21.349035	10	commission
-37.80778	-43.48469	2	genius
12.483652	5.536123	19	conversed
-49.78599	-17.278906	2	expects
21.370127	4.0839586	19	associating
-31.655504	32.65332	18	chance
-31.982296	37.02022	2	preparation
-7.79738	-26.448809	2	traced
12.665229	-16.988062	12	scruples
3.8389342	5.4742846	0	engaging
22.445314	13.416368	0	become
7.278597	-23.71253	12	expend
11.746677	17.120481	12	progress
27.57466	15.935864	19	outstripped
-0.8595346	-42.38121	8	especially
10.443099	-19.08134	2	articles
7.7696557	11.559746	0	quiet
-51.599335	0.19920768	19	earth
-12.4854355	-32.836124	12	headstrong
-17.681541	45.51711	2	Within
29.462542	20.196987	10	forcibly
47.42138	41.35562	12	universal
-35.739853	31.618185	19	manifold
-48.85941	-30.662985	2	establish
-3.3506706	-42.57205	2	confirming
-50.187847	-5.1739025	2	fretfulness
-2.657059	5.818663	19	position
-2.9749327	-32.6572	2	seniority
44.21798	18.416725	19	mindful
47.01377	25.767323	2	Tease
23.073004	6.1026864	2	porridge
-28.450441	-45.9821	19	Through
23.204817	24.98391	2	nonsensical
27.54997	15.28369	12	generality
-42.910313	-28.032833	12	accessible
-10.489355	-33.301365	19	draughts
38.5491	15.26541	2	competition
-0.7539934	-18.645828	10	establishment
-46.98017	-26.04291	2	inflexibly
7.763378	-35.353184	2	destroy
-2.3981707	-46.133286	10	rob
37.979374	34.57574	19	assents
-6.6946435	56.076466	2	seconding
-10.587859	57.542984	2	gowns
13.923941	-12.231154	2	avoided
8.616601	-5.766218	12	render
3.7863812	7.637674	2	undutiful
-48.74388	4.195319	6	love
3.543474	-1.925696	2	essential
43.73528	30.043825	12	intently
-26.662083	-53.628418	19	Webbs
-53.036568	4.98486	2	elevate
39.69248	15.839588	16	gave
-20.761293	-38.35929	2	cautioning
6.060019	16.646564	1	having
-14.128836	-22.97667	12	Two
3.7429273	-6.3925533	2	regulate
44.72631	19.181858	12	37
-11.513494	-17.552174	2	slow
14.98317	36.52499	12	strength
6.178245	1.3497591	2	behave
-1.9509635	-37.072803	19	hang
-12.711202	-50.10512	16	Charlotte
27.403273	26.140173	16	morning
-54.274807	-5.376912	2	ridiculing
-18.7791	-43.907124	10	Plain
36.36263	40.783154	2	bitterly
2.5488935	2.7448835	19	instability
-17.44406	-44.985195	2	earthly
40.881065	18.418192	10	whist
17.495735	3.3797364	19	redistributing
4.18988	14.056531	2	_are_
52.166466	11.400695	18	remaining
28.42476	12.247857	2	Harriet
17.145855	26.211071	0	gracious
20.773592	16.308256	10	501
-50.835342	-19.174768	12	begins
-41.06902	-42.159904	19	palatable
16.588652	7.371834	10	lift
-46.96411	-38.13153	19	dawdled
-45.94055	-24.31615	0	prudence
-28.25605	37.9952	14	design
35.724316	27.144798	10	serenity
5.811621	-9.374234	12	teasing
31.448427	22.257313	12	unwillingly
-6.0446177	-43.739815	2	stepping
30.75452	0.7704133	12	_They_
-36.840332	-38.498604	12	January
8.837229	11.720206	19	grievously
7.551504	12.29755	14	window
-35.70196	-33.54996	19	proxy
25.630281	14.867247	10	READ
33.1442	20.388704	19	severity
-35.065193	-34.533028	10	later
44.125824	41.299225	19	condescendingly
-3.6123667	-43.961838	10	blaming
39.99129	30.054508	14	copyright
15.348093	22.303144	12	beauteous
-1.6432769	-9.475994	2	disputes
-40.4041	-47.410633	19	hunting
7.057846	22.94586	5	say
9.932852	4.8464518	19	precisely
31.261705	-0.059423905	4	She
-54.80852	-3.5901818	19	Would
-43.473732	18.653189	10	experienced
41.31214	19.738142	10	prosperity
-4.342958	-18.722479	12	scruple
-32.498158	33.76701	14	greatly
-8.108743	-0.33087093	2	indulged
36.190456	13.851739	19	Consoled
-40.41722	22.718908	2	unforgiving
10.6596775	25.811478	19	inconceivable
2.6214876	9.989738	19	allayed
17.029425	26.017511	18	observing
11.358875	-6.799297	0	guarded
0.17770605	0.5346995	12	adopt
28.062681	15.773014	10	amends
47.253265	22.164822	12	solitary
41.746662	26.568295	19	revolving
1.8684711	-17.01228	19	deeply-rooted
-18.173805	45.253418	12	remembrance
-43.04698	14.248642	19	sister_
-43.213783	-36.090282	12	positive
4.6714225	-8.239359	2	toilette
1.2132905	-11.256799	19	endeared
57.951336	28.789297	0	treated
-16.303865	-50.498993	10	promising
-44.599644	21.857143	19	clue
-33.92763	-46.429684	14	otherwise
